      2 /home/runner/work/aws-cf-templates/aws-cf-templates/ec2/
      1 /home/runner/work/aws-cf-templates/aws-cf-templates/ecs/cluster-cost-optimized.yaml
      1 /home/runner/work/aws-cf-templates/aws-cf-templates/ecs/cluster.yaml
      1 /home/runner/work/aws-cf-templates/aws-cf-templates/ecs/service-cluster-alb.yaml
      1 /home/runner/work/aws-cf-templates/aws-cf-templates/ecs/service-dedicated-alb.yaml
      4 /home/runner/work/aws-cf-templates/aws-cf-templates/fargate/
      1 /home/runner/work/aws-cf-templates/aws-cf-templates/.github/FUNDING.yml
      2 /home/runner/work/aws-cf-templates/aws-cf-templates/.github/workflows/
      2 /home/runner/work/aws-cf-templates/aws-cf-templates/jenkins/
      1 /home/runner/work/aws-cf-templates/aws-cf-templates/mkdocs.yml
      4 /home/runner/work/aws-cf-templates/aws-cf-templates/operations/
      9 /home/runner/work/aws-cf-templates/aws-cf-templates/security/
     13 /home/runner/work/aws-cf-templates/aws-cf-templates/state/
      3 /home/runner/work/aws-cf-templates/aws-cf-templates/static-website/
     21 /home/runner/work/aws-cf-templates/aws-cf-templates/vpc/
      1 /home/runner/work/aws-cf-templates/aws-cf-templates/wordpress/wordpress-ha-aurora.yaml
      1 /home/runner/work/aws-cf-templates/aws-cf-templates/wordpress/wordpress-ha.yaml
      1 /home/runner/work/aws-cf-templates/aws-cf-templates/.yamllint
