    644 /home/runner/work/soot/soot/src/main/generated/
    270 /home/runner/work/soot/soot/target/surefire/
    170 /home/runner/work/soot/soot/src/main/java/soot/dava/
    145 /home/runner/work/soot/soot/src/main/java/soot/jimple/spark/
    144 /home/runner/work/soot/soot/target/test-classes/soot/
    102 /home/runner/work/soot/soot/src/main/java/soot/dexpler/
     65 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/thread/
     53 /home/runner/work/soot/soot/src/main/java/soot/toDex/
     50 /home/runner/work/soot/soot/src/main/java/soot/dotnet/instructions/
     47 /home/runner/work/soot/soot/src/main/java/soot/jbco/
     45 /home/runner/work/soot/soot/src/systemTest/targets/soot/
     42 /home/runner/work/soot/soot/target/classes/soot/jimple/toolkits/pointer/nativemethods/
     33 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/callgraph/
     29 /home/runner/work/soot/soot/target/systemTest-target-classes/soot/defaultInterfaceMethods/
     25 /home/runner/work/soot/soot/target/classes/soot/asm/
     25 /home/runner/work/soot/soot/src/systemTest/java/
     23 /home/runner/work/soot/soot/target/systemTest-classes/soot/defaultInterfaceMethods/
     22 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/typing/fast/
     19 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/ide/
     18 /home/runner/work/soot/soot/target/systemTest-target-classes/soot/jimple/
     18 /home/runner/work/soot/soot/src/test/java/soot/toolkits/
     17 /home/runner/work/soot/soot/src/main/java/soot/validation/
     16 /home/runner/work/soot/soot/target/classes/soot/dava/internal/SET/
     16 /home/runner/work/soot/soot/src/main/java/soot/asm/
     15 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/annotation/purity/
     14 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/infoflow/
     12 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/pdg/
     11 /home/runner/work/soot/soot/src/main/java/soot/xml/
     10 /home/runner/work/soot/soot/src/main/java/soot/jimple/validation/
     10 /home/runner/work/soot/soot/src/main/java/soot/dotnet/members/
      9 /home/runner/work/soot/soot/target/systemTest-classes/soot/lambdaMetaFactory/
      9 /home/runner/work/soot/soot/src/main/java/soot/toolkits/exceptions/
      9 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/typing/integer/
      8 /home/runner/work/soot/soot/src/main/java/soot/rtlib/
      7 /home/runner/work/soot/soot/target/systemTest-target-classes/soot/asm/
      7 /home/runner/work/soot/soot/target/classes/soot/jimple/spark/internal/
      7 /home/runner/work/soot/soot/src/main/java/soot/plugins/
      6 /home/runner/work/soot/soot/target/classes/soot/jimple/toolkits/pointer/representations/
      6 /home/runner/work/soot/soot/src/main/java/soot/toolkits/graph/interaction/
      6 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/pointer/representations/
      5 /home/runner/work/soot/soot/target/systemTest-classes/soot/jimple/
      5 /home/runner/work/soot/soot/target/systemTest-classes/soot/asm/
      5 /home/runner/work/soot/soot/src/test/java/soot/jimple/
      5 /home/runner/work/soot/soot/src/main/java/soot/util/cfgcmd/
      5 /home/runner/work/soot/soot/src/main/java/soot/jimple/toolkits/annotation/callgraph/
      4 /home/runner/work/soot/soot/target/test-classes/Clinit/bin/
      4 /home/runner/work/soot/soot/target/classes/soot/util/backend/
      4 /home/runner/work/soot/soot/target/classes/soot/jimple/spark/builder/
      4 /home/runner/work/soot/soot/src/test/resources/Clinit/
      4 /home/runner/work/soot/soot/src/test/java/soot/util/
      4 /home/runner/work/soot/soot/src/main/java/soot/sootify/
      4 /home/runner/work/soot/soot/src/main/java/soot/dotnet/types/
      3 /home/runner/work/soot/soot/target/systemTest-target-classes/org/
      3 /home/runner/work/soot/soot/target/classes/soot/dava/toolkits/base/AST/analysis/
      3 /home/runner/work/soot/soot/src/main/java/soot/util/annotations/
