      1 /home/runner/work/socket.io-client-java/socket.io-client-java/.git/;config;
      1 /home/runner/work/socket.io-client-java/socket.io-client-java/.github/workflows/;script.py;
      3 /home/runner/work/socket.io-client-java/socket.io-client-java/.git/info/
      1 /home/runner/work/socket.io-client-java/socket.io-client-java/.git/;shallow.lock;
      1 /home/runner/work/socket.io-client-java/socket.io-client-java/optimizing-ci-builds-ci-analysis/;files.csv;
      1 /home/runner/work/socket.io-client-java/socket.io-client-java/;pom.xml;
     48 /home/runner/work/socket.io-client-java/socket.io-client-java/src/main/
     54 /home/runner/work/socket.io-client-java/socket.io-client-java/src/test/java/
      1 /home/runner/work/socket.io-client-java/socket.io-client-java/src/test/resources/;cert.pem;
      1 /home/runner/work/socket.io-client-java/socket.io-client-java/src/test/resources/;key.pem;
      1 /home/runner/work/socket.io-client-java/socket.io-client-java/src/test/resources/;keystore.jks;
      1 /home/runner/work/socket.io-client-java/socket.io-client-java/src/test/resources/;logging.properties;
      1 /home/runner/work/socket.io-client-java/socket.io-client-java/src/test/resources/;package.json;
      1 /home/runner/work/socket.io-client-java/socket.io-client-java/src/test/resources/;package-lock.json;
      1 /home/runner/work/socket.io-client-java/socket.io-client-java/src/test/resources/;server.js;
    267 /home/runner/work/socket.io-client-java/socket.io-client-java/target/apidocs/
    186 /home/runner/work/socket.io-client-java/socket.io-client-java/target/classes/
      1 /home/runner/work/socket.io-client-java/socket.io-client-java/target/javadoc-bundle-options/;package-list;
      3 /home/runner/work/socket.io-client-java/socket.io-client-java/target/maven-archiver/
      9 /home/runner/work/socket.io-client-java/socket.io-client-java/target/surefire/
      3 /home/runner/work/socket.io-client-java/socket.io-client-java/target/test-classes/io/socket/backo/
    453 /home/runner/work/socket.io-client-java/socket.io-client-java/target/test-classes/io/socket/client/
      3 /home/runner/work/socket.io-client-java/socket.io-client-java/target/test-classes/io/socket/hasbinary/
     27 /home/runner/work/socket.io-client-java/socket.io-client-java/target/test-classes/io/socket/parser/
      3 /home/runner/work/socket.io-client-java/socket.io-client-java/target/test-classes/io/socket/util/
